OrderID,OrderDate,ShipDate,ShipMode,Segment,City,State,Region,Category,SubCategory,Sales,Quantity,Discount,Profit
CA-2016-135265,7/7/2016,7/9/2016,Second Class,Consumer,Los Angeles,California,West,Technology,Copiers,2799.96,5,0.2,944.99
CA-2016-135265,7/7/2016,7/9/2016,Second Class,Consumer,Los Angeles,California,West,Office Supplies,Paper,48.94,1,0,24.47
CA-2016-108735,4/17/2016,4/21/2016,Standard Class,Consumer,Lakewood,California,West,Furniture,Bookcases,257.5,3,0.15,24.24
CA-2017-112333,4/8/2017,4/14/2017,Standard Class,Home Office,Plainfield,New Jersey,East,Office Supplies,Storage,2591.56,4,0,621.97
CA-2017-112333,4/8/2017,4/14/2017,Standard Class,Home Office,Plainfield,New Jersey,East,Office Supplies,Appliances,41.95,5,0,10.49
US-2016-159415,4/17/2016,4/22/2016,Standard Class,Corporate,Columbia,Tennessee,South,Furniture,Furnishings,79.12,5,0.2,13.85
CA-2014-122588,11/25/2014,11/27/2014,Second Class,Consumer,Woonsocket,Rhode Island,East,Furniture,Furnishings,52.96,2,0,20.12
CA-2014-137589,11/3/2014,11/8/2014,Standard Class,Consumer,Lancaster,Pennsylvania,East,Office Supplies,Supplies,286.34,3,0.2,-64.43
CA-2015-161998,5/1/2015,5/5/2015,Standard Class,Corporate,Tampa,Florida,South,Furniture,Furnishings,63.55,3,0.2,14.3
CA-2015-161998,5/1/2015,5/5/2015,Standard Class,Corporate,Tampa,Florida,South,Office Supplies,Supplies,41.38,3,0.2,4.65
CA-2015-161998,5/1/2015,5/5/2015,Standard Class,Corporate,Tampa,Florida,South,Office Supplies,Art,172.7,6,0.2,10.79
CA-2015-105627,3/8/2015,3/12/2015,Standard Class,Consumer,Kenosha,Wisconsin,Central,Furniture,Bookcases,512.94,3,0,97.46
CA-2015-105627,3/8/2015,3/12/2015,Standard Class,Consumer,Kenosha,Wisconsin,Central,Furniture,Chairs,860.93,7,0,189.4
CA-2015-105627,3/8/2015,3/12/2015,Standard Class,Consumer,Kenosha,Wisconsin,Central,Technology,Phones,769.95,5,0,223.29
CA-2015-105627,3/8/2015,3/12/2015,Standard Class,Consumer,Kenosha,Wisconsin,Central,Office Supplies,Art,14.98,1,0,4.49
CA-2015-105627,3/8/2015,3/12/2015,Standard Class,Consumer,Kenosha,Wisconsin,Central,Furniture,Furnishings,373.08,6,0,82.08
US-2015-149629,7/17/2015,7/20/2015,Second Class,Corporate,Port Saint Lucie,Florida,South,Furniture,Bookcases,231.92,5,0.2,5.8
CA-2014-116834,10/11/2014,10/16/2014,Standard Class,Home Office,Seattle,Washington,West,Furniture,Furnishings,63.47,11,0,19.04
CA-2014-116834,10/11/2014,10/16/2014,Standard Class,Home Office,Seattle,Washington,West,Technology,Accessories,345,5,0,58.65
CA-2016-145730,3/3/2016,3/8/2016,Standard Class,Consumer,San Antonio,Texas,Central,Furniture,Tables,637.9,3,0.3,-127.58
CA-2016-145730,3/3/2016,3/8/2016,Standard Class,Consumer,San Antonio,Texas,Central,Technology,Machines,287.91,3,0.4,33.59
CA-2016-145730,3/3/2016,3/8/2016,Standard Class,Consumer,San Antonio,Texas,Central,Office Supplies,Envelopes,36.6,3,0.2,11.9
US-2015-168732,12/10/2015,12/16/2015,Standard Class,Consumer,Roswell,Georgia,South,Office Supplies,Art,1.78,1,0,0.5
US-2015-168732,12/10/2015,12/16/2015,Standard Class,Consumer,Roswell,Georgia,South,Office Supplies,Paper,25.92,4,0,12.44
US-2015-168732,12/10/2015,12/16/2015,Standard Class,Consumer,Roswell,Georgia,South,Technology,Accessories,101.94,6,0,21.41
CA-2015-107468,12/18/2015,12/22/2015,Standard Class,Corporate,Louisville,Colorado,West,Office Supplies,Art,6.85,2,0.2,0.6
CA-2017-144463,1/1/2017,1/5/2017,Standard Class,Consumer,Los Angeles,California,West,Furniture,Furnishings,474.43,11,0,199.26
CA-2017-100811,11/21/2017,11/24/2017,First Class,Consumer,Philadelphia,Pennsylvania,East,Office Supplies,Paper,8.45,2,0.2,2.64
CA-2017-100811,11/21/2017,11/24/2017,First Class,Consumer,Philadelphia,Pennsylvania,East,Office Supplies,Storage,39.3,4,0.2,3.93
CA-2015-153612,12/22/2015,12/27/2015,Standard Class,Home Office,Superior,Wisconsin,Central,Office Supplies,Art,17.12,4,0,4.96
CA-2015-165624,8/23/2015,8/28/2015,Standard Class,Consumer,Atlanta,Georgia,South,Office Supplies,Appliances,542.94,3,0,152.02
CA-2015-165624,8/23/2015,8/28/2015,Standard Class,Consumer,Atlanta,Georgia,South,Office Supplies,Labels,8.64,3,0,4.23
CA-2015-165624,8/23/2015,8/28/2015,Standard Class,Consumer,Atlanta,Georgia,South,Office Supplies,Paper,193.8,5,0,94.96
CA-2015-165624,8/23/2015,8/28/2015,Standard Class,Consumer,Atlanta,Georgia,South,Office Supplies,Paper,21.4,5,0,9.63
CA-2015-165624,8/23/2015,8/28/2015,Standard Class,Consumer,Atlanta,Georgia,South,Office Supplies,Paper,97.88,2,0,48.94
CA-2015-165624,8/23/2015,8/28/2015,Standard Class,Consumer,Atlanta,Georgia,South,Technology,Accessories,251.91,9,0,47.86
CA-2015-165624,8/23/2015,8/28/2015,Standard Class,Consumer,Atlanta,Georgia,South,Office Supplies,Appliances,25.86,3,0,6.72
CA-2014-154963,6/22/2014,6/27/2014,Standard Class,Consumer,Chester,Pennsylvania,East,Furniture,Chairs,170.06,3,0.3,-4.86
CA-2014-154963,6/22/2014,6/27/2014,Standard Class,Consumer,Chester,Pennsylvania,East,Technology,Phones,82.78,3,0.4,-15.18
CA-2014-154963,6/22/2014,6/27/2014,Standard Class,Consumer,Chester,Pennsylvania,East,Furniture,Chairs,853.93,5,0.3,0
CA-2017-130764,10/27/2017,10/28/2017,First Class,Corporate,San Francisco,California,West,Furniture,Bookcases,556.67,5,0.15,6.55
CA-2017-130764,10/27/2017,10/28/2017,First Class,Corporate,San Francisco,California,West,Technology,Phones,95.84,4,0.2,34.74
CA-2017-139311,8/11/2017,8/13/2017,First Class,Corporate,Bedford,Texas,Central,Office Supplies,Paper,29.66,4,0.2,10.01
CA-2017-139311,8/11/2017,8/13/2017,First Class,Corporate,Bedford,Texas,Central,Office Supplies,Art,9.18,7,0.2,2.87
CA-2017-139311,8/11/2017,8/13/2017,First Class,Corporate,Bedford,Texas,Central,Technology,Phones,153.58,2,0.2,13.44
CA-2017-139311,8/11/2017,8/13/2017,First Class,Corporate,Bedford,Texas,Central,Office Supplies,Binders,12.86,8,0.8,-22.51
CA-2017-124296,12/24/2017,12/28/2017,Standard Class,Consumer,Lafayette,Louisiana,South,Technology,Machines,479.97,3,0,239.99
CA-2017-124296,12/24/2017,12/28/2017,Standard Class,Consumer,Lafayette,Louisiana,South,Furniture,Chairs,232.88,4,0,60.55
CA-2016-169957,9/26/2016,9/30/2016,Standard Class,Home Office,Covington,Washington,West,Office Supplies,Appliances,236.88,6,0,66.33
CA-2016-169957,9/26/2016,9/30/2016,Standard Class,Home Office,Covington,Washington,West,Office Supplies,Paper,29.9,5,0,14.65
CA-2016-169957,9/26/2016,9/30/2016,Standard Class,Home Office,Covington,Washington,West,Technology,Accessories,100,4,0,21
US-2016-108777,12/12/2016,12/12/2016,Same Day,Corporate,Lorain,Ohio,East,Office Supplies,Binders,18.69,3,0.7,-14.33
US-2016-108777,12/12/2016,12/12/2016,Same Day,Corporate,Lorain,Ohio,East,Technology,Accessories,383.95,6,0.2,76.79
CA-2015-148859,12/28/2015,1/1/2016,Standard Class,Consumer,Chicago,Illinois,Central,Office Supplies,Storage,24.82,2,0.2,1.55
CA-2014-110786,12/29/2014,1/2/2015,Standard Class,Corporate,San Francisco,California,West,Furniture,Furnishings,24.9,5,0,8.22
CA-2014-110786,12/29/2014,1/2/2015,Standard Class,Corporate,San Francisco,California,West,Office Supplies,Paper,21.12,4,0,9.5
CA-2014-110786,12/29/2014,1/2/2015,Standard Class,Corporate,San Francisco,California,West,Technology,Machines,767.95,6,0.2,287.98
CA-2014-110786,12/29/2014,1/2/2015,Standard Class,Corporate,San Francisco,California,West,Office Supplies,Binders,14.35,3,0.2,4.66
CA-2014-110786,12/29/2014,1/2/2015,Standard Class,Corporate,San Francisco,California,West,Technology,Phones,191.98,3,0.2,19.2
CA-2014-110786,12/29/2014,1/2/2015,Standard Class,Corporate,San Francisco,California,West,Office Supplies,Labels,274.77,9,0,126.39
CA-2014-110786,12/29/2014,1/2/2015,Standard Class,Corporate,San Francisco,California,West,Furniture,Furnishings,70.56,6,0,23.99
CA-2015-137750,6/25/2015,6/30/2015,Standard Class,Consumer,San Francisco,California,West,Furniture,Furnishings,204.85,5,0,57.36
CA-2015-136378,4/2/2015,4/7/2015,Standard Class,Corporate,Houston,Texas,Central,Office Supplies,Binders,9.16,3,0.8,-13.73
CA-2017-100356,10/21/2017,10/25/2017,Standard Class,Consumer,Chicago,Illinois,Central,Office Supplies,Appliances,23.99,2,0.8,-62.38
US-2015-166520,7/16/2015,7/19/2015,First Class,Corporate,New York City,New York,East,Office Supplies,Paper,80.88,3,0,39.63
US-2015-166520,7/16/2015,7/19/2015,First Class,Corporate,New York City,New York,East,Technology,Accessories,599.9,10,0,191.97
CA-2017-136350,6/24/2017,6/26/2017,Second Class,Consumer,New York City,New York,East,Furniture,Furnishings,276.69,3,0,49.8
CA-2017-136350,6/24/2017,6/26/2017,Second Class,Consumer,New York City,New York,East,Furniture,Chairs,172.76,2,0.1,32.63
CA-2014-122931,9/29/2014,10/3/2014,Standard Class,Corporate,Philadelphia,Pennsylvania,East,Office Supplies,Art,4.22,3,0.2,1.48
CA-2014-122931,9/29/2014,10/3/2014,Standard Class,Corporate,Philadelphia,Pennsylvania,East,Furniture,Tables,409.27,2,0.4,-81.85
CA-2014-122931,9/29/2014,10/3/2014,Standard Class,Corporate,Philadelphia,Pennsylvania,East,Office Supplies,Labels,55.44,11,0.2,18.02
CA-2014-122931,9/29/2014,10/3/2014,Standard Class,Corporate,Philadelphia,Pennsylvania,East,Office Supplies,Paper,20.93,4,0.2,6.8
CA-2014-122931,9/29/2014,10/3/2014,Standard Class,Corporate,Philadelphia,Pennsylvania,East,Office Supplies,Storage,1801.63,6,0.2,-337.81
CA-2014-122931,9/29/2014,10/3/2014,Standard Class,Corporate,Philadelphia,Pennsylvania,East,Furniture,Tables,67.18,1,0.4,-20.15
CA-2014-163034,11/24/2014,11/28/2014,Standard Class,Consumer,Chicago,Illinois,Central,Office Supplies,Storage,646.2,5,0.2,-8.08
CA-2015-124058,11/20/2015,11/24/2015,Standard Class,Consumer,Oakland,California,West,Technology,Phones,72.74,7,0.2,-15.46
CA-2015-124058,11/20/2015,11/24/2015,Standard Class,Consumer,Oakland,California,West,Furniture,Chairs,572.16,3,0.2,35.76
CA-2016-129196,11/1/2016,11/7/2016,Standard Class,Consumer,Chicago,Illinois,Central,Technology,Accessories,68.11,3,0.2,17.88
US-2015-138716,9/17/2015,9/20/2015,First Class,Corporate,Seattle,Washington,West,Office Supplies,Binders,25.03,3,0.2,7.82
US-2016-122182,3/10/2016,3/14/2016,Standard Class,Consumer,Philadelphia,Pennsylvania,East,Technology,Accessories,39.99,1,0.2,7.5
US-2014-130358,6/23/2014,6/26/2014,First Class,Consumer,Concord,North Carolina,South,Office Supplies,Art,20.02,9,0.2,1.75
US-2014-130358,6/23/2014,6/26/2014,First Class,Consumer,Concord,North Carolina,South,Office Supplies,Supplies,3.1,1,0.2,0.35
CA-2014-102673,11/1/2014,11/5/2014,Standard Class,Corporate,Charlotte,North Carolina,South,Office Supplies,Fasteners,7.52,5,0.2,1.41
CA-2014-102673,11/1/2014,11/5/2014,Standard Class,Corporate,Charlotte,North Carolina,South,Office Supplies,Art,10.27,3,0.2,0.9
CA-2014-102673,11/1/2014,11/5/2014,Standard Class,Corporate,Charlotte,North Carolina,South,Office Supplies,Labels,47.81,12,0.2,15.54
CA-2014-102673,11/1/2014,11/5/2014,Standard Class,Corporate,Charlotte,North Carolina,South,Technology,Phones,978.84,9,0.2,110.12
CA-2016-145303,8/28/2016,8/31/2016,First Class,Consumer,Dallas,Texas,Central,Office Supplies,Binders,13.14,9,0.8,-21.68
CA-2016-145303,8/28/2016,8/31/2016,First Class,Consumer,Dallas,Texas,Central,Office Supplies,Binders,10.02,4,0.8,-16.54
CA-2016-145303,8/28/2016,8/31/2016,First Class,Consumer,Dallas,Texas,Central,Furniture,Bookcases,156.37,2,0.32,-52.89
CA-2015-156104,12/6/2015,12/8/2015,Second Class,Home Office,Indianapolis,Indiana,Central,Technology,Copiers,999.98,2,0,449.99
US-2015-164308,9/24/2015,9/27/2015,First Class,Home Office,Broken Arrow,Oklahoma,Central,Technology,Phones,821.94,6,0,213.7
CA-2017-108112,11/15/2017,11/20/2017,Standard Class,Consumer,Miramar,Florida,South,Furniture,Furnishings,220.06,4,0.2,55.02
CA-2017-108112,11/15/2017,11/20/2017,Standard Class,Consumer,Miramar,Florida,South,Furniture,Furnishings,339.14,4,0.2,0
CA-2015-100685,12/19/2015,12/21/2015,Second Class,Corporate,Omaha,Nebraska,Central,Office Supplies,Binders,7.04,2,0,3.31
CA-2015-100685,12/19/2015,12/21/2015,Second Class,Corporate,Omaha,Nebraska,Central,Office Supplies,Fasteners,5.04,4,0,0.2
CA-2015-100685,12/19/2015,12/21/2015,Second Class,Corporate,Omaha,Nebraska,Central,Office Supplies,Paper,116.28,3,0,56.98
CA-2015-165414,12/21/2015,12/24/2015,First Class,Consumer,Jacksonville,North Carolina,South,Technology,Phones,47.98,3,0.2,4.8
CA-2016-140417,9/25/2016,9/29/2016,Standard Class,Corporate,Tigard,Oregon,West,Office Supplies,Paper,60.05,9,0.2,22.52
CA-2016-140417,9/25/2016,9/29/2016,Standard Class,Corporate,Tigard,Oregon,West,Office Supplies,Binders,5.02,1,0.7,-3.52
US-2017-151316,6/24/2017,6/30/2017,Standard Class,Corporate,Decatur,Illinois,Central,Office Supplies,Binders,182.99,3,0.8,-320.24
US-2017-151316,6/24/2017,6/30/2017,Standard Class,Corporate,Decatur,Illinois,Central,Office Supplies,Paper,10.27,3,0.2,3.21
CA-2017-163692,9/7/2017,9/9/2017,First Class,Home Office,Phoenix,Arizona,West,Office Supplies,Binders,7.86,3,0.7,-6.02
CA-2016-111913,8/4/2016,8/6/2016,Second Class,Corporate,Sacramento,California,West,Technology,Phones,302.38,2,0.2,30.24
CA-2016-111913,8/4/2016,8/6/2016,Second Class,Corporate,Sacramento,California,West,Office Supplies,Binders,20.95,3,0.2,7.07
CA-2016-111913,8/4/2016,8/6/2016,Second Class,Corporate,Sacramento,California,West,Office Supplies,Binders,11.78,3,0.2,3.98
US-2014-156559,8/19/2014,8/26/2014,Standard Class,Consumer,Jonesboro,Arkansas,South,Furniture,Bookcases,638.82,9,0,172.48
CA-2016-161473,4/1/2016,4/5/2016,Standard Class,Corporate,New York City,New York,East,Office Supplies,Labels,20.7,2,0,9.94
CA-2016-161473,4/1/2016,4/5/2016,Standard Class,Corporate,New York City,New York,East,Office Supplies,Supplies,10.95,3,0,3.29
CA-2016-161473,4/1/2016,4/5/2016,Standard Class,Corporate,New York City,New York,East,Office Supplies,Binders,14.35,3,0.2,4.66
CA-2017-166576,5/16/2017,5/18/2017,First Class,Consumer,Akron,Ohio,East,Office Supplies,Storage,221.02,2,0.2,-55.26
CA-2015-102491,8/24/2015,8/28/2015,Standard Class,Consumer,Florence,Kentucky,South,Technology,Machines,3080,7,0,1416.8
CA-2015-102491,8/24/2015,8/28/2015,Standard Class,Consumer,Florence,Kentucky,South,Technology,Accessories,79.96,4,0,18.39
CA-2015-102491,8/24/2015,8/28/2015,Standard Class,Consumer,Florence,Kentucky,South,Technology,Phones,587.97,3,0,170.51
CA-2014-116904,9/23/2014,9/28/2014,Standard Class,Consumer,Minneapolis,Minnesota,Central,Office Supplies,Paper,32.4,5,0,15.55
CA-2014-116904,9/23/2014,9/28/2014,Standard Class,Consumer,Minneapolis,Minnesota,Central,Office Supplies,Storage,404.9,5,0,16.2
CA-2014-116904,9/23/2014,9/28/2014,Standard Class,Consumer,Minneapolis,Minnesota,Central,Office Supplies,Binders,9449.95,5,0,4630.48
CA-2014-116904,9/23/2014,9/28/2014,Standard Class,Consumer,Minneapolis,Minnesota,Central,Office Supplies,Binders,12.94,2,0,6.47
US-2017-102288,6/19/2017,6/23/2017,Standard Class,Consumer,Houston,Texas,Central,Office Supplies,Appliances,2.26,1,0.8,-5.21
US-2017-102288,6/19/2017,6/23/2017,Standard Class,Consumer,Houston,Texas,Central,Office Supplies,Appliances,0.44,1,0.8,-1.11
US-2017-102288,6/19/2017,6/23/2017,Standard Class,Consumer,Houston,Texas,Central,Office Supplies,Paper,146.18,8,0.2,47.51
CA-2017-137456,12/21/2017,12/21/2017,Same Day,Home Office,Fremont,Nebraska,Central,Furniture,Furnishings,15.92,2,0,7
US-2017-155999,8/7/2017,8/13/2017,Standard Class,Consumer,San Diego,California,West,Technology,Phones,159.96,5,0.2,18
US-2017-155999,8/7/2017,8/13/2017,Standard Class,Consumer,San Diego,California,West,Office Supplies,Binders,13.76,2,0.2,4.64
US-2016-148334,8/22/2016,8/26/2016,Standard Class,Consumer,Houston,Texas,Central,Office Supplies,Binders,4.31,2,0.8,-6.9
CA-2015-105599,9/7/2015,9/7/2015,Same Day,Consumer,New York City,New York,East,Office Supplies,Storage,13.96,2,0,0.28
CA-2015-105599,9/7/2015,9/7/2015,Same Day,Consumer,New York City,New York,East,Furniture,Tables,27.41,3,0.4,-14.16
CA-2015-153717,12/25/2015,1/1/2016,Standard Class,Corporate,Detroit,Michigan,Central,Technology,Phones,73.98,2,0,19.97
CA-2015-153717,12/25/2015,1/1/2016,Standard Class,Corporate,Detroit,Michigan,Central,Furniture,Bookcases,160.98,1,0,20.93
CA-2015-153717,12/25/2015,1/1/2016,Standard Class,Corporate,Detroit,Michigan,Central,Office Supplies,Paper,17.34,3,0,8.5
CA-2015-153717,12/25/2015,1/1/2016,Standard Class,Corporate,Detroit,Michigan,Central,Office Supplies,Art,3.28,1,0,0.95
CA-2015-116687,5/2/2015,5/7/2015,Standard Class,Corporate,Houston,Texas,Central,Office Supplies,Labels,8.86,3,0.2,2.99
CA-2015-116687,5/2/2015,5/7/2015,Standard Class,Corporate,Houston,Texas,Central,Technology,Phones,158.38,3,0.2,13.86
CA-2016-163573,11/24/2016,11/27/2016,First Class,Consumer,Seattle,Washington,West,Office Supplies,Binders,1219.96,5,0.2,381.24
CA-2015-153416,11/24/2015,11/29/2015,Standard Class,Consumer,Los Angeles,California,West,Office Supplies,Binders,3.17,2,0.2,0.99
CA-2015-153416,11/24/2015,11/29/2015,Standard Class,Consumer,Los Angeles,California,West,Office Supplies,Paper,19.44,3,0,9.33
CA-2015-153416,11/24/2015,11/29/2015,Standard Class,Consumer,Los Angeles,California,West,Office Supplies,Storage,454.86,7,0,54.58
CA-2015-153416,11/24/2015,11/29/2015,Standard Class,Consumer,Los Angeles,California,West,Office Supplies,Binders,91.39,8,0.2,29.7
CA-2017-117394,9/4/2017,9/10/2017,Standard Class,Consumer,Philadelphia,Pennsylvania,East,Technology,Accessories,19.04,4,0.2,-1.43
CA-2017-133823,5/11/2017,5/12/2017,Same Day,Consumer,Seattle,Washington,West,Office Supplies,Paper,37.44,6,0,16.85
CA-2017-133823,5/11/2017,5/12/2017,Same Day,Consumer,Seattle,Washington,West,Office Supplies,Labels,37.59,3,0,17.67
CA-2017-133823,5/11/2017,5/12/2017,Same Day,Consumer,Seattle,Washington,West,Office Supplies,Binders,26.03,2,0.2,9.44
CA-2014-127523,5/11/2014,5/18/2014,Standard Class,Corporate,Watertown,New York,East,Office Supplies,Appliances,35.91,3,0,9.7
CA-2017-123239,7/27/2017,7/31/2017,Second Class,Consumer,Jacksonville,Florida,South,Furniture,Furnishings,91.03,3,0.2,-2.28
CA-2017-156769,5/6/2017,5/9/2017,First Class,Consumer,Arlington,Virginia,South,Office Supplies,Art,54.66,6,0,18.04
CA-2014-127299,9/19/2014,9/24/2014,Standard Class,Consumer,Charlotte,North Carolina,South,Office Supplies,Storage,67.34,6,0.2,7.58
CA-2014-127299,9/19/2014,9/24/2014,Standard Class,Consumer,Charlotte,North Carolina,South,Technology,Machines,2624.99,3,0.5,-944.99
CA-2015-121272,3/29/2015,4/4/2015,Standard Class,Consumer,Seattle,Washington,West,Office Supplies,Appliances,73.28,4,0,21.25
CA-2014-115336,11/18/2014,11/25/2014,Standard Class,Corporate,Chicago,Illinois,Central,Office Supplies,Binders,14.48,5,0.8,-23.89
CA-2015-111703,7/2/2015,7/9/2015,Standard Class,Consumer,Hollywood,Florida,South,Office Supplies,Paper,11.95,3,0.2,4.03
CA-2015-111703,7/2/2015,7/9/2015,Standard Class,Consumer,Hollywood,Florida,South,Office Supplies,Paper,15.55,3,0.2,5.64
CA-2014-128839,9/8/2014,9/13/2014,Standard Class,Consumer,Chesapeake,Virginia,South,Office Supplies,Fasteners,45,9,0,21.6
CA-2014-128839,9/8/2014,9/13/2014,Standard Class,Consumer,Chesapeake,Virginia,South,Technology,Machines,209.97,3,0,90.29
CA-2017-105914,10/2/2017,10/8/2017,Standard Class,Home Office,Los Angeles,California,West,Office Supplies,Binders,112.12,5,0.2,42.05
CA-2017-105914,10/2/2017,10/8/2017,Standard Class,Home Office,Los Angeles,California,West,Office Supplies,Storage,1575.14,7,0,204.77
CA-2017-110926,11/19/2017,11/23/2017,Standard Class,Consumer,Alexandria,Virginia,South,Office Supplies,Fasteners,25.06,7,0,12.53
CA-2016-117226,12/30/2016,1/1/2017,First Class,Corporate,Deer Park,Texas,Central,Office Supplies,Binders,6.92,6,0.8,-10.39
CA-2017-127313,12/1/2017,12/4/2017,First Class,Consumer,Philadelphia,Pennsylvania,East,Office Supplies,Storage,37.39,3,0.2,2.34
CA-2017-127313,12/1/2017,12/4/2017,First Class,Consumer,Philadelphia,Pennsylvania,East,Furniture,Furnishings,79.12,5,0.2,13.85
CA-2016-136287,6/13/2016,6/17/2016,Standard Class,Consumer,Wichita,Kansas,Central,Office Supplies,Labels,18.9,3,0,8.69
US-2014-107699,5/19/2014,5/23/2014,Standard Class,Consumer,Midland,Michigan,Central,Office Supplies,Binders,57.42,9,0,26.41
CA-2017-112725,1/30/2017,2/6/2017,Standard Class,Home Office,San Francisco,California,West,Office Supplies,Art,12.74,7,0,5.73
CA-2017-112725,1/30/2017,2/6/2017,Standard Class,Home Office,San Francisco,California,West,Office Supplies,Art,8.82,3,0,2.38
CA-2017-112725,1/30/2017,2/6/2017,Standard Class,Home Office,San Francisco,California,West,Furniture,Chairs,120.78,1,0.2,-13.59
CA-2015-136196,11/28/2015,12/4/2015,Standard Class,Consumer,Freeport,New York,East,Furniture,Furnishings,322.59,3,0,64.52
CA-2017-106068,10/23/2017,10/28/2017,Standard Class,Consumer,Austin,Texas,Central,Office Supplies,Binders,9.76,3,0.8,-15.13
CA-2017-106068,10/23/2017,10/28/2017,Standard Class,Consumer,Austin,Texas,Central,Office Supplies,Storage,13.72,1,0.2,1.2
CA-2017-106068,10/23/2017,10/28/2017,Standard Class,Consumer,Austin,Texas,Central,Technology,Accessories,55.2,1,0.2,-2.07
CA-2017-106068,10/23/2017,10/28/2017,Standard Class,Consumer,Austin,Texas,Central,Office Supplies,Storage,259.14,4,0.2,-58.31
CA-2017-100160,9/7/2017,9/11/2017,Standard Class,Consumer,Philadelphia,Pennsylvania,East,Office Supplies,Labels,29.24,5,0.2,9.87
CA-2017-100160,9/7/2017,9/11/2017,Standard Class,Consumer,Philadelphia,Pennsylvania,East,Office Supplies,Paper,15.55,3,0.2,5.44
CA-2017-100160,9/7/2017,9/11/2017,Standard Class,Consumer,Philadelphia,Pennsylvania,East,Office Supplies,Envelopes,4.9,3,0.2,1.65
CA-2016-139689,12/29/2016,1/3/2017,Standard Class,Corporate,Bristol,Tennessee,South,Office Supplies,Binders,38.09,4,0.7,-27.93
CA-2016-139689,12/29/2016,1/3/2017,Standard Class,Corporate,Bristol,Tennessee,South,Office Supplies,Binders,2.81,3,0.7,-1.97
CA-2015-101091,12/5/2015,12/9/2015,Second Class,Consumer,Philadelphia,Pennsylvania,East,Technology,Accessories,47.98,2,0.2,0.6
CA-2015-101091,12/5/2015,12/9/2015,Second Class,Consumer,Philadelphia,Pennsylvania,East,Office Supplies,Binders,26.06,6,0.7,-19.98
CA-2014-126907,11/1/2014,11/8/2014,Standard Class,Corporate,Chicago,Illinois,Central,Office Supplies,Paper,15.7,3,0.2,5.1
US-2016-164588,4/16/2016,4/23/2016,Standard Class,Consumer,Columbus,Georgia,South,Office Supplies,Art,12.84,3,0,3.72
CA-2017-115546,5/14/2017,5/18/2017,Standard Class,Consumer,New York City,New York,East,Technology,Phones,539.97,3,0,134.99
CA-2017-115546,5/14/2017,5/18/2017,Standard Class,Consumer,New York City,New York,East,Office Supplies,Storage,22.58,2,0,5.87
CA-2015-163587,3/14/2015,3/18/2015,Standard Class,Consumer,Dover,New Hampshire,East,Office Supplies,Labels,16.52,4,0,7.6
CA-2015-163587,3/14/2015,3/18/2015,Standard Class,Consumer,Dover,New Hampshire,East,Office Supplies,Binders,671.94,3,0,315.81
US-2017-106131,1/14/2017,1/16/2017,First Class,Corporate,Aurora,Colorado,West,Technology,Accessories,169.06,7,0.2,-14.79
US-2017-106131,1/14/2017,1/16/2017,First Class,Corporate,Aurora,Colorado,West,Office Supplies,Storage,168.62,9,0.2,14.75
CA-2015-160213,3/8/2015,3/13/2015,Standard Class,Corporate,Long Beach,New York,East,Office Supplies,Paper,19.44,3,0,9.33
CA-2014-157924,10/11/2014,10/13/2014,First Class,Consumer,Pasadena,California,West,Office Supplies,Storage,31.92,4,0,8.3
CA-2014-157924,10/11/2014,10/13/2014,First Class,Consumer,Pasadena,California,West,Furniture,Chairs,433.57,2,0.2,-65.04
CA-2015-100216,4/13/2015,4/14/2015,First Class,Home Office,Mesa,Arizona,West,Office Supplies,Paper,31.1,6,0.2,10.89
CA-2015-100216,4/13/2015,4/14/2015,First Class,Home Office,Mesa,Arizona,West,Office Supplies,Paper,54.82,3,0.2,17.82
CA-2017-100601,11/16/2017,11/20/2017,Standard Class,Consumer,Fresno,California,West,Office Supplies,Storage,48.86,7,0,0.98
CA-2016-152163,7/1/2016,7/1/2016,Same Day,Consumer,Columbia,South Carolina,South,Office Supplies,Binders,14.2,2,0,6.53
CA-2016-152163,7/1/2016,7/1/2016,Same Day,Consumer,Columbia,South Carolina,South,Office Supplies,Paper,12.96,2,0,6.22
CA-2016-152163,7/1/2016,7/1/2016,Same Day,Consumer,Columbia,South Carolina,South,Office Supplies,Binders,58.34,2,0,28
CA-2015-154340,11/29/2015,11/30/2015,First Class,Home Office,Santa Ana,California,West,Office Supplies,Art,56.3,2,0,15.76
CA-2014-128846,4/7/2014,4/12/2014,Standard Class,Corporate,Columbia,South Carolina,South,Technology,Phones,629.95,5,0,163.79
CA-2014-128846,4/7/2014,4/12/2014,Standard Class,Corporate,Columbia,South Carolina,South,Office Supplies,Paper,122.97,3,0,60.26
CA-2016-148593,6/16/2016,6/18/2016,Second Class,Consumer,Los Angeles,California,West,Office Supplies,Paper,46.35,5,0,21.78
US-2017-119039,3/6/2017,3/10/2017,Standard Class,Home Office,San Francisco,California,West,Office Supplies,Binders,14.98,9,0.2,5.43
CA-2017-128426,10/7/2017,10/11/2017,Standard Class,Consumer,Houston,Texas,Central,Office Supplies,Binders,4.24,5,0.8,-6.36
US-2017-136868,10/6/2017,10/12/2017,Standard Class,Home Office,New York City,New York,East,Technology,Accessories,319.96,4,0,115.19
US-2017-136868,10/6/2017,10/12/2017,Standard Class,Home Office,New York City,New York,East,Office Supplies,Paper,17.04,3,0,7.67
